{}
Asset Acct,Item Number,Item Name,Buy,Sell,Inventory,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
,AT-24/1 A,1 FUNC 1.1 CC PUMP,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$650.00,,GST,,0,1,0,0,0,0,0,650,650,650,650,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,HP-500 Boot,1 pce rod boot inc clamps,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$190.00,,GST,,0,1,0,0,0,0,0,190,190.5,190.5,190.5,190.5,190.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,HP-500 Piston OL,Bronze Overlay Piston,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,HP-500 Boot ZIP,Boot inc clamps and zipper,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,$535.00,,GST,,0,1,0,0,0,0,0,535,295,295,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMRS200-H2-K-S,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMRS315-H2-K-S,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMS80-H2-K-S,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,A10VSO71DFR/32PSC12N00,PUMP,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMS315-E4-G-D-N-00,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$734.00,,GST,,0,1,0,0,0,0,0,734,734,734,734,734,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMRS80-H2-K-S,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,DS307/240,PRESSURE SWITCH,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$277.00,,GST,,0,1,0,0,0,0,0,277,277,277,277,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,ZZAG 2506B,2.5" AG Cylinder,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,SKMC80,Steering Cylinder Seal Kit,B,S,,41110,51110,,,,,,,,,Marine Control Systems,,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,92210-3,10 Function remote Unit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,"$1,740.00",,GST,,0,1,0,0,0,0,0,1740,2140,2140,2140,2140,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,92202-4,4 function remote,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,"$1,030.00",,GST,,0,1,0,0,0,0,0,1030,1030,1030,1030,1030,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,HP1-20,Tankless Hand Pump 20cc,B,S,,41110,51110,,,,,,,,,Timalco Hydraulics,,GST,,1,0,0,$391.00,,GST,,0,1,0,0,0,0,0,391,391,391,391,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,000835953U,43.2mm Plastic piston rings,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$7.95,,GST,,0,1,0,0,0,0,0,7.95,7.95,7.95,7.95,7.95,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,1300-230,Internal Circlip,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Cast Iron 70mm,3D Cast Iron,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$168.00,,GST,,0,1,0,0,0,0,0,168,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,AUS238603-001,HAND PUMP D/A 20cc HP1-20,B,S,,41110,51110,HP1-20 HAND PUMP,,,,,,,,Timalco Hydraulics,,GST,,1,0,0,$391.00,,GST,,0,1,0,0,0,0,0,391,391,391,391,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,003045307R,F83 Brake shim to convert from,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,1633.5,1633.5,1633.5,1633.5,1633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,307-250,Stauff 250 Bar Pressure Switch,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$277.00,,GST,,0,1,0,0,0,0,0,277,277,277,277,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,009146294Z,MS08-9-EQ 702/351cc Cam ring,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,004349674G,MS08 Valving Seal kit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$241.15,,GST,,0,1,0,0,0,0,0,241.15,241.15,241.15,241.15,241.15,241.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,002830413L,MS08 Cam ring kit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$10.95,,GST,,0,1,0,0,0,0,0,10.95,10.95,10.95,10.95,10.95,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,002830414M,MS08 Valving cap seal,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$7.48,,GST,,0,1,0,0,0,0,0,7.48,7.48,7.48,7.48,7.48,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,THMC5S3AC,Cetop 5 3 station series,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$354.00,,GST,,0,1,0,0,0,0,0,354,654,654,654,654,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,FZ-1617,3/8 NPT nipple,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,HCM45-430503001,Lever HCM45 ZA M8 135,B,S,I,41110,51110,,,,,,,,,Sigma Hydraulics Australia Pty Ltd,,GST,,1,0,0,$5.00,,GST,,0,1,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,HCM45-421272004,HCM45 W002A SPOOL,B,S,I,41110,51110,,,,,,,,,HC Hydraulic Technologies Pvt Ltd,,GST,,1,0,0,$20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,HCM45-421272007,HCM45 W005A SPOOL,B,S,I,41110,51110,,,,,,,,,HC Hydraulic Technologies Pvt Ltd,,GST,,1,0,0,$20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Spiral Wrap,Labour to spiral wrap hose,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$15.00,,GST,,0,1,0,0,0,0,0,15,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,ZZR4-40,SAE 100 R4 SUCTION HOSE,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$107.10,,GST,,0,1,0,0,0,0,0,107.1,97.2,97.2,97.2,97.2,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,$0.00,,
,RCH-202,Enerpac Cylinder,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,3220.8,3220.8,3220.8,3220.8,3220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PATG-1102N,Enerpac Foot pump,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,"$1,547.00",,GST,,0,1,0,0,0,0,0,1547,1091.2,1091.2,1091.2,1091.2,1091.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PUD-100E,Enerpac electric pump,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,1633.5,1633.5,1633.5,1633.5,1633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PUD-1100E,Enerpac electric pump,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,GSH01-2424,BSPP STRAIGHT FEMALE,B,S,I,41110,51110,,,,,,,,,,,GST,,1,0,0,$531.50,,GST,,0,1,0,0,0,0,0,531.5,483.15,483.15,483.15,483.15,483.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,20EFG5K,5000PSI WP R13 EQUIVALENT,B,S,I,41110,51110,FOUR/SIX SPIRAL WIRE HOSE,,,,,,,,Hydraulink Australia Pty Ltd,,GST,,1,0,0,$329.45,,GST,,0,1,0,0,0,0,0,329.45,314.36,314.36,314.36,314.36,314.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$362.40,,
,VS80A12DC,3 port selector valve 12vdc,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,1633.5,1633.5,1633.5,1633.5,1633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BR0475-100G,4.5" x 1/8" wearband,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,"$1,292.50",,GST,,0,1,0,0,0,0,0,1292.5,1292.5,1292.5,1292.5,1292.5,1292.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,KD500,12HP SINGLE CYL ENGINE,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,"$1,292.50",,GST,,0,1,0,0,0,0,0,1292.5,1292.5,1292.5,1292.5,1292.5,1292.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,24A62,Teco Nozzle,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,95/60087,1/250 muff coupling,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMS-SK,Seal kit BMS motor,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,3799640,F12-30-T Shaft Assembly,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$870.00,,GST,,0,1,0,0,0,0,0,870,870,870,870,870,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,3793493,F12-30 Viton Seal kit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$236.00,,GST,,0,1,0,0,0,0,0,236,236,236,236,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,445043,Accumulator clamp,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2609.2,2609.2,2609.2,2609.2,2609.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,GE60-SB,Shaft clevis,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,3220.8,3220.8,3220.8,3220.8,3220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,3/8" LP Ball Valve,Ball Valve,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$8.80,,GST,,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,8.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,1/4" LP Ball Valve,Ball Balve,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$8.40,,GST,,0,1,0,0,0,0,0,8.4,8.4,8.4,8.4,8.4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,1" LP Ball Valve,Ball Valve,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$15.86,,GST,,0,1,0,0,0,0,0,15.86,15.86,15.86,15.86,15.86,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,1.25" LP Ball Valve,Ball Valve,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$36.10,,GST,,0,1,0,0,0,0,0,36.1,36.1,36.1,36.1,36.1,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,3/4" LP Ball Valve,Ball Valve,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,S06-25S,SUCTION HEAD DBLE HGHT ELEMT C,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,CHB 106X56,Carbon Hollow Bar,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$280.00,,GST,,0,1,0,0,0,0,0,280,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Q451103A1D4,Q45 1 bank valve 12VDC,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Assembly Charge Extra  Large,Assembly charge above 2",B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$45.00,,GST,,0,1,0,0,0,0,0,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PATG-1105N,Pneumatic foot pump,B,S,,41110,51110,Code 1,,,,,,,,,,GST,,,0,,"$1,891.00",,GST,,0,1,0,0,0,0,0,1891,1227,1227,1227,1227,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,RC-756,75 Ton 156 stroke,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,"$3,183.00",,GST,,0,1,0,0,0,0,0,3183,3183,3183,3183,3183,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,32-WS150-1,6" x4m Hose Assemblies,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2609.2,2609.2,2609.2,2609.2,2609.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,32-WS100-1,4" x 6m Hose Assemblies,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,3220.8,3220.8,3220.8,3220.8,3220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,20-B100-SET,4" Bauer Coupling Set,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$936.10,,GST,,0,1,0,0,0,0,0,936.1,936.1,936.1,936.1,936.1,936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,20-B150-SET,6" Bauer Coupling Set,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2609.2,2609.2,2609.2,2609.2,2609.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,58-FIG20075T,FIG 200 Hammer Union,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,936.1,936.1,936.1,936.1,936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,304001,0110-D-025-W Hydac Element,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,3220.8,3220.8,3220.8,3220.8,3220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,16G6K,1"  SAE100 R15 Multispiral,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$131.25,,GST,,0,1,0,0,0,0,0,131.25,131.25,131.25,131.25,131.25,131.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,12G6K,3/4" SAE 100 R15 Multispiral,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$112.75,,GST,,0,1,0,0,0,0,0,112.75,112.75,112.75,112.75,112.75,112.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMM20-M-A-1E-00,MOTOR,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,DM1A3,VALVE,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$229.00,,GST,,0,1,0,0,0,0,0,229,229,229,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,BMM32-M-A-1E-00,Motor,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$314.00,,GST,,0,1,0,0,0,0,0,314,314,314,314,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,S0H-5-S,Filter Head Suction on,B,S,I,41110,51110,,,,,,,,,,,GST,,1,0,0,$28.00,,GST,,0,1,0,0,0,0,0,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,7024760,SV08-30 Body,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$89.00,,GST,,0,1,0,0,0,0,0,89,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,HC03P00041,Group 3 Din Mount 22.3cc,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$891.00,,GST,,0,1,0,0,0,0,0,891,891,891,891,891,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Q458103A1D4,8 Bank directional control val,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,1633.5,1633.5,1633.5,1633.5,1633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,AT-7.5KW Mount,300 Dia Motor mount,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Chrome 5/8",K1045 Chrome,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$29.50,,GST,,0,1,0,0,0,0,0,29.5,29.5,29.5,29.5,29.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,$0.00,,
,005849665G,MSE11 Piston retainer kit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PA-133,Enerpac pneumatic foot pump,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$899.00,,GST,,0,1,0,0,0,0,0,899,1633.5,1633.5,1633.5,1633.5,1633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,OCVDEL1202,Double Counter Balance 1/2 BSP,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,Chrome 1/2",K1045 Chrome,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$200.00,,GST,,0,1,0,0,0,0,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,$0.00,,
,X-310948,Air breather element,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,$31.00,,GST,,0,1,0,0,0,0,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,298518,ST06 Seal Kit,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$29.10,,GST,,0,1,0,0,0,0,0,29.1,29.1,29.1,29.1,29.1,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,MARITIMO TRIM SK,SEAL KIT,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,40078953,Cylinder Hyd Ecl 0032446 D100X,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$0.00,,GST,,0,1,0,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,1001588X203ZP,Tube 5/8 x 2.03 Zinc Plate,B,S,,41110,51110,,,,,,,,,,,GST,,1,0,0,$75.00,,GST,,0,1,0,0,0,0,0,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
